CustomerID,Age,Gender,Location,ProductType,PurchaseCount,TotalSpend,AveragePurchaseValue,EngagementScore,FollowDuration,PreferredChannel,CustomerCost,CustomerProfitabilityScore,ROAS,ROI,RFMScore,AverageRFM,Persona,OperatingExpenses,AdditionalCosts,GrossProfit,GrossProfitMargin,OperatingProfit,OperatingProfitMargin,NetProfit,NetProfitMargin,CLTV,LastPurchaseDate,SubscriptionStartDate,SubscriptionEndDate,IsActive,MarketingSpend,ProductCost,SalesRevenue,CustomerAcquisitionDate,CustomerExitDate,CustomerRetentionPeriod,CPA,NumberOfTransactions,CompletionRate
90,58,Other,North America,Earrings,5,1945,389,1.616054073,21,LinkedIn,1072.5,872.5,19.45,0.813519814,135,3,Engaged,389,194.5,972.5,50,583.5,30,389,20,5835,13/03/2023,15/07/2022,,TRUE,140.0960896,972.5,1945,13/02/2022,,13.1,140.0960896,5,0.6
91,46,Male,North America,Necklace,7,767,109.5714286,4.759002962,7,LinkedIn,483.5,283.5,7.67,0.586349535,442,3.333333333,Engaged,153.4,76.7,383.5,50,230.1,30,153.4,20,2301,01/06/2022,05/08/2022,29/06/2023,FALSE,149.6157673,383.5,767,15/06/2021,29/06/2023,11.7,149.6157673,7,0.6
92,32,Female,North America,Earrings,3,1196,398.6666667,2.047226366,12,LinkedIn,698,498,11.96,0.713467049,323,2.666666667,Engaged,239.2,119.6,598,50,358.8,30,239.2,20,3588,12/11/2022,17/05/2022,,TRUE,132.5415664,598,1196,14/05/2021,,18.23333333,132.5415664,3,0.6
93,62,Female,Middle East,Necklace,3,731,243.6666667,6.51516252,15,LinkedIn,465.5,265.5,7.31,0.570354458,322,2.333333333,Engaged,146.2,73.1,365.5,50,219.3,30,146.2,20,2193,14/10/2022,28/08/2022,20/09/2023,FALSE,134.4871348,365.5,731,16/08/2021,20/09/2023,14.13333333,134.4871348,3,0.6
94,18,Female,Middle East,Necklace,2,1947,973.5,9.446339424,2,LinkedIn,1073.5,873.5,19.47,0.813693526,515,3.666666667,Engaged,389.4,194.7,973.5,50,584.1,30,389.4,20,5841,24/04/2023,15/09/2022,,TRUE,74.90087361,973.5,1947,19/07/2022,,9.3,74.90087361,2,0.6
95,42,Female,Middle East,Ring,3,1956,652,6.955999592,14,Facebook,1078,878,19.56,0.814471243,325,3.333333333,Engaged,391.2,195.6,978,50,586.8,30,391.2,20,5868,15/08/2023,26/05/2022,,TRUE,107.6702399,978,1956,23/03/2022,,17,107.6702399,3,0.6
96,24,Male,Middle East,Bracelet,1,1216,1216,1.691227435,13,Instagram,708,508,12.16,0.717514124,313,2.333333333,Engaged,243.2,121.6,608,50,364.8,30,243.2,20,3648,20/05/2022,27/07/2022,02/06/2023,FALSE,56.7255914,608,1216,26/01/2021,02/06/2023,15.96666667,56.7255914,1,0.6
97,26,Other,Asia,Ring,5,604,120.8,4.191995845,4,LinkedIn,402,202,6.04,0.502487562,532,3.333333333,Engaged,120.8,60.4,302,50,181.2,30,120.8,20,1812,13/09/2022,06/10/2022,,TRUE,59.49179368,302,604,07/08/2021,,13.4,59.49179368,5,0.6
98,41,Female,Asia,Bracelet,5,1721,344.2,5.955970415,14,LinkedIn,960.5,760.5,17.21,0.791775117,335,3.666666667,Engaged,344.2,172.1,860.5,50,516.3,30,344.2,20,5163,24/04/2022,24/04/2022,17/01/2023,FALSE,149.8892612,860.5,1721,11/07/2020,17/01/2023,21.73333333,149.8892612,5,0.6
99,18,Male,Europe,Bracelet,7,435,62.14285714,4.628869805,14,Instagram,317.5,117.5,4.35,0.37007874,341,2.666666667,Engaged,87,43.5,217.5,50,130.5,30,87,20,1305,13/06/2022,13/09/2022,,TRUE,82.66392494,217.5,435,25/10/2021,,7.7,82.66392494,7,0.6
100,61,Female,Middle East,Bracelet,4,524,131,8.502796094,16,Instagram,362,162,5.24,0.447513812,322,2.333333333,Engaged,104.8,52.4,262,50,157.2,30,104.8,20,1572,12/09/2023,23/08/2022,,TRUE,124.8183912,262,524,13/12/2020,,33.43333333,124.8183912,4,0.6
101,25,Female,Asia,Earrings,3,598,199.3333333,8.332039042,7,Instagram,399,199,5.98,0.498746867,422,2.666666667,Engaged,119.6,59.8,299,50,179.4,30,119.6,20,1794,19/03/2023,14/04/2022,,TRUE,130.6665053,299,598,01/04/2021,,23.9,130.6665053,3,0.6
102,41,Male,North America,Ring,1,1487,1487,6.506479181,19,Instagram,843.5,643.5,14.87,0.762892709,214,2.333333333,Engaged,297.4,148.7,743.5,50,446.1,30,297.4,20,4461,16/08/2022,13/09/2022,,TRUE,135.8023271,743.5,1487,21/03/2022,,4.933333333,135.8023271,1,0.6
103,28,Other,Middle East,Bracelet,8,1046,130.75,4.361121506,2,Instagram,623,423,10.46,0.678972713,543,4,Premium,209.2,104.6,523,50,313.8,30,209.2,20,3138,17/01/2024,26/05/2022,25/07/2023,FALSE,149.7628297,523,1046,19/02/2022,25/07/2023,23.23333333,149.7628297,8,0.6
104,34,Other,Europe,Necklace,3,729,243,3.298027364,10,Instagram,464.5,264.5,7.29,0.569429494,422,2.666666667,Engaged,145.8,72.9,364.5,50,218.7,30,145.8,20,2187,25/07/2023,16/06/2022,,TRUE,74.14964853,364.5,729,14/12/2020,,31.76666667,74.14964853,3,0.6
105,25,Male,Europe,Earrings,2,1868,934,1.952868864,18,Facebook,1034,834,18.68,0.806576402,215,2.666666667,Engaged,373.6,186.8,934,50,560.4,30,373.6,20,5604,11/06/2022,24/06/2022,,TRUE,54.03508269,934,1868,24/01/2022,,4.6,54.03508269,2,0.6
106,52,Other,Europe,Ring,4,1322,330.5,4.194079151,17,Instagram,761,561,13.22,0.737187911,224,2.666666667,Engaged,264.4,132.2,661,50,396.6,30,264.4,20,3966,26/08/2022,29/09/2022,,TRUE,91.1191518,661,1322,25/09/2021,,11.16666667,91.1191518,4,0.6
107,52,Male,North America,Bracelet,3,817,272.3333333,4.718552655,5,Instagram,508.5,308.5,8.17,0.606686332,522,3,Engaged,163.4,81.7,408.5,50,245.1,30,163.4,20,2451,21/08/2023,17/08/2022,17/07/2023,FALSE,63.00806698,408.5,817,25/01/2022,17/07/2023,19.1,63.00806698,3,0.6
108,50,Male,Asia,Necklace,1,1536,1536,7.082406326,12,Facebook,868,668,15.36,0.769585253,314,2.666666667,Engaged,307.2,153.6,768,50,460.8,30,307.2,20,4608,23/11/2023,11/09/2022,,TRUE,52.24258892,768,1536,21/09/2020,,38.6,52.24258892,1,0.6
109,22,Male,North America,Ring,3,438,146,6.923438419,6,Instagram,319,119,4.38,0.373040752,521,2.666666667,Engaged,87.6,43.8,219,50,131.4,30,87.6,20,1314,06/05/2023,13/07/2022,,TRUE,86.04268271,219,438,25/10/2020,,30.76666667,86.04268271,3,0.6
110,59,Other,Middle East,Ring,2,758,379,1.630973257,22,LinkedIn,479,279,7.58,0.582463466,112,1.333333333,Standard,151.6,75.8,379,50,227.4,30,151.6,20,2274,13/02/2024,02/08/2022,,TRUE,128.3738251,379,758,09/04/2021,,34.66666667,128.3738251,2,0.6
111,56,Male,Europe,Earrings,8,1061,132.625,4.557333839,9,LinkedIn,630.5,430.5,10.61,0.682791435,443,3.666666667,Engaged,212.2,106.1,530.5,50,318.3,30,212.2,20,3183,02/06/2023,20/09/2022,,TRUE,106.6180691,530.5,1061,11/02/2021,,28.03333333,106.6180691,8,0.6
112,58,Female,North America,Ring,6,528,88,2.636009805,20,Instagram,364,164,5.28,0.450549451,232,2.333333333,Engaged,105.6,52.8,264,50,158.4,30,105.6,20,1584,23/01/2023,15/05/2022,,TRUE,81.27779892,264,528,01/12/2021,,13.93333333,81.27779892,6,0.6
113,45,Other,North America,Earrings,9,1906,211.7777778,2.411314348,1,Facebook,1053,853,19.06,0.810066477,555,5,Premium,381.2,190.6,953,50,571.8,30,381.2,20,5718,23/04/2023,05/05/2022,,TRUE,115.4342005,953,1906,21/03/2022,,13.26666667,115.4342005,9,0.6
114,24,Other,Asia,Bracelet,8,998,124.75,8.445719348,22,LinkedIn,599,399,9.98,0.666110184,143,2.666666667,Engaged,199.6,99.8,499,50,299.4,30,199.6,20,2994,12/08/2023,22/05/2022,,TRUE,73.20181803,499,998,25/05/2021,,26.96666667,73.20181803,8,0.6
115,26,Other,Asia,Earrings,3,238,79.33333333,1.37723695,15,Facebook,219,19,2.38,0.086757991,321,2,Engaged,47.6,23.8,119,50,71.4,30,47.6,20,714,26/11/2022,06/05/2022,21/05/2023,FALSE,51.43814461,119,238,24/09/2021,21/05/2023,14.26666667,51.43814461,3,0.6
116,25,Other,Europe,Necklace,5,1816,363.2,4.772645883,21,LinkedIn,1008,808,18.16,0.801587302,135,3,Engaged,363.2,181.6,908,50,544.8,30,363.2,20,5448,20/05/2022,17/06/2022,,TRUE,126.4353386,908,1816,08/01/2021,,16.56666667,126.4353386,5,0.6
117,29,Female,North America,Earrings,7,1041,148.7142857,2.513832902,6,Instagram,620.5,420.5,10.41,0.677679291,543,4,Premium,208.2,104.1,520.5,50,312.3,30,208.2,20,3123,07/05/2022,04/09/2022,,TRUE,112.3743085,520.5,1041,28/07/2022,,-2.733333333,112.3743085,7,0.6
118,51,Other,North America,Necklace,5,641,128.2,8.913971941,19,Facebook,420.5,220.5,6.41,0.524375743,232,2.333333333,Engaged,128.2,64.1,320.5,50,192.3,30,128.2,20,1923,22/08/2022,20/04/2022,,TRUE,126.2302625,320.5,641,22/04/2021,,16.23333333,126.2302625,5,0.6
119,50,Other,Asia,Earrings,8,156,19.5,6.013364619,18,Facebook,178,-22,1.56,-0.123595506,241,2.333333333,Engaged,31.2,15.6,78,50,46.8,30,31.2,20,468,27/10/2022,22/06/2022,,TRUE,53.89380167,78,156,25/06/2021,,16.3,53.89380167,8,0.6
120,40,Male,North America,Ring,5,1355,271,3.082425727,6,Facebook,777.5,577.5,13.55,0.742765273,534,4,Premium,271,135.5,677.5,50,406.5,30,271,20,4065,12/05/2022,22/07/2022,,TRUE,133.7119628,677.5,1355,31/07/2021,,9.5,133.7119628,5,0.6
121,41,Other,North America,Bracelet,1,757,757,5.521845584,13,LinkedIn,478.5,278.5,7.57,0.582027168,312,2,Engaged,151.4,75.7,378.5,50,227.1,30,151.4,20,2271,27/05/2022,17/05/2022,,TRUE,111.95262,378.5,757,03/04/2022,,1.8,111.95262,1,0.6
122,54,Female,North America,Necklace,5,534,106.8,7.583377237,1,LinkedIn,367,167,5.34,0.455040872,532,3.333333333,Engaged,106.8,53.4,267,50,160.2,30,106.8,20,1602,25/08/2023,21/08/2022,,TRUE,106.3395351,267,534,16/11/2020,,33.73333333,106.3395351,5,0.6
123,52,Female,Asia,Earrings,4,483,120.75,9.62306208,23,LinkedIn,341.5,141.5,4.83,0.414348463,121,1.333333333,Standard,96.6,48.3,241.5,50,144.9,30,96.6,20,1449,21/05/2023,02/05/2022,05/08/2023,FALSE,112.4614048,241.5,483,20/08/2021,05/08/2023,21.3,112.4614048,4,0.6
124,61,Female,Europe,Earrings,6,659,109.8333333,2.984014038,23,Instagram,429.5,229.5,6.59,0.534342258,132,2,Engaged,131.8,65.9,329.5,50,197.7,30,131.8,20,1977,04/11/2023,26/05/2022,,TRUE,136.4433247,329.5,659,26/02/2021,,32.7,136.4433247,6,0.6
125,57,Female,Middle East,Earrings,3,293,97.66666667,8.975635949,13,LinkedIn,246.5,46.5,2.93,0.188640974,321,2,Engaged,58.6,29.3,146.5,50,87.9,30,58.6,20,879,06/04/2024,08/07/2022,10/03/2023,FALSE,108.6936507,146.5,293,27/04/2021,10/03/2023,35.83333333,108.6936507,3,0.6
126,39,Other,Europe,Ring,5,1859,371.8,9.408737028,7,Instagram,1029.5,829.5,18.59,0.805730937,435,4,Premium,371.8,185.9,929.5,50,557.7,30,371.8,20,5577,17/07/2022,25/05/2022,,TRUE,108.095038,929.5,1859,03/01/2022,,6.5,108.095038,5,0.6
127,44,Other,Middle East,Ring,2,1771,885.5,9.247784901,15,Facebook,985.5,785.5,17.71,0.797057331,315,3,Engaged,354.2,177.1,885.5,50,531.3,30,354.2,20,5313,22/02/2024,25/07/2022,10/01/2024,FALSE,149.0679157,885.5,1771,24/04/2021,10/01/2024,34.46666667,149.0679157,2,0.6
128,52,Female,North America,Necklace,6,633,105.5,6.718729212,12,Facebook,416.5,216.5,6.33,0.519807923,332,2.666666667,Engaged,126.6,63.3,316.5,50,189.9,30,126.6,20,1899,04/04/2024,27/08/2022,,TRUE,125.6730167,316.5,633,28/07/2022,,20.53333333,125.6730167,6,0.6
129,18,Female,Europe,Necklace,6,617,102.8333333,6.66838589,1,Instagram,408.5,208.5,6.17,0.510403917,532,3.333333333,Engaged,123.4,61.7,308.5,50,185.1,30,123.4,20,1851,08/10/2023,28/08/2022,,TRUE,94.22938055,308.5,617,06/11/2021,,23.36666667,94.22938055,6,0.6
130,52,Other,Middle East,Ring,5,815,163,4.628895699,15,LinkedIn,507.5,307.5,8.15,0.60591133,332,2.666666667,Engaged,163,81.5,407.5,50,244.5,30,163,20,2445,13/12/2023,22/07/2022,,TRUE,120.7397,407.5,815,17/02/2021,,34.3,120.7397,5,0.6
131,54,Female,Asia,Necklace,6,850,141.6666667,7.771580941,4,Instagram,525,325,8.5,0.619047619,532,3.333333333,Engaged,170,85,425,50,255,30,170,20,2550,15/07/2023,29/07/2022,24/01/2023,FALSE,88.92304717,425,850,04/12/2021,24/01/2023,19.6,88.92304717,6,0.6
132,64,Male,Asia,Bracelet,7,284,40.57142857,5.781646165,13,Facebook,242,42,2.84,0.173553719,341,2.666666667,Engaged,56.8,28.4,142,50,85.2,30,56.8,20,852,12/01/2024,22/07/2022,,TRUE,72.88754625,142,284,09/10/2020,,39.66666667,72.88754625,7,0.6
133,31,Female,Europe,Bracelet,5,1995,399,7.096942641,23,Facebook,1097.5,897.5,19.95,0.817767654,135,3,Engaged,399,199.5,997.5,50,598.5,30,399,20,5985,14/04/2022,08/06/2022,,TRUE,109.6851877,997.5,1995,06/05/2021,,11.43333333,109.6851877,5,0.6
134,20,Female,Europe,Ring,1,391,391,4.856121135,5,Instagram,295.5,95.5,3.91,0.323181049,511,2.333333333,Engaged,78.2,39.1,195.5,50,117.3,30,78.2,20,1173,13/11/2022,27/09/2022,,TRUE,142.8182098,195.5,391,27/10/2021,,12.73333333,142.8182098,1,0.6
135,18,Male,North America,Necklace,8,1458,182.25,7.583468176,2,LinkedIn,829,629,14.58,0.758745476,544,4.333333333,Premium,291.6,145.8,729,50,437.4,30,291.6,20,4374,25/08/2023,18/07/2022,,TRUE,142.913952,729,1458,07/06/2022,,14.8,142.913952,8,0.6
136,22,Male,Europe,Earrings,4,831,207.75,8.420243658,23,LinkedIn,515.5,315.5,8.31,0.612027158,122,1.666666667,Standard,166.2,83.1,415.5,50,249.3,30,166.2,20,2493,12/05/2023,16/06/2022,,TRUE,84.19052781,415.5,831,07/06/2021,,23.46666667,84.19052781,4,0.6
137,43,Other,North America,Bracelet,9,215,23.88888889,2.317926309,1,Instagram,207.5,7.5,2.15,0.036144578,551,3.666666667,Engaged,43,21.5,107.5,50,64.5,30,43,20,645,07/05/2023,20/08/2022,26/02/2023,FALSE,102.7677466,107.5,215,13/04/2021,26/02/2023,25.13333333,102.7677466,9,0.6
138,31,Other,North America,Ring,6,924,154,8.49636744,16,Instagram,562,362,9.24,0.644128114,333,3,Engaged,184.8,92.4,462,50,277.2,30,184.8,20,2772,02/11/2022,07/08/2022,,TRUE,71.16358986,462,924,08/08/2020,,27.2,71.16358986,6,0.6
139,56,Male,Asia,Necklace,1,1172,1172,5.862668786,23,LinkedIn,686,486,11.72,0.70845481,113,1.666666667,Standard,234.4,117.2,586,50,351.6,30,234.4,20,3516,24/04/2022,16/05/2022,,TRUE,149.5631109,586,1172,20/06/2020,,22.43333333,149.5631109,1,0.6
140,44,Male,Asia,Ring,3,784,261.3333333,8.601993182,6,Facebook,492,292,7.84,0.593495935,522,3,Engaged,156.8,78.4,392,50,235.2,30,156.8,20,2352,15/10/2023,20/06/2022,,TRUE,148.1117908,392,784,13/01/2021,,33.5,148.1117908,3,0.6
141,26,Other,Middle East,Earrings,3,181,60.33333333,4.881715357,23,Instagram,190.5,-9.5,1.81,-0.049868766,121,1.333333333,Standard,36.2,18.1,90.5,50,54.3,30,36.2,20,543,14/07/2023,14/08/2022,,TRUE,114.950893,90.5,181,13/07/2021,,24.36666667,114.950893,3,0.6
142,32,Female,Asia,Bracelet,4,933,233.25,4.411364368,16,LinkedIn,566.5,366.5,9.33,0.646954987,323,2.666666667,Engaged,186.6,93.3,466.5,50,279.9,30,186.6,20,2799,29/02/2024,24/07/2022,15/07/2023,FALSE,130.441406,466.5,933,01/05/2021,15/07/2023,34.46666667,130.441406,4,0.6
143,32,Male,Asia,Ring,6,432,72,9.235546593,14,LinkedIn,316,116,4.32,0.367088608,331,2.333333333,Engaged,86.4,43.2,216,50,129.6,30,86.4,20,1296,05/11/2023,10/07/2022,,TRUE,121.5100161,216,432,22/12/2021,,22.76666667,121.5100161,6,0.6
144,43,Other,Europe,Ring,7,656,93.71428571,3.260523408,3,Facebook,428,228,6.56,0.53271028,542,3.666666667,Engaged,131.2,65.6,328,50,196.8,30,131.2,20,1968,06/12/2022,10/05/2022,,TRUE,109.3158219,328,656,28/11/2021,,12.43333333,109.3158219,7,0.6
145,59,Female,Asia,Ring,4,434,108.5,8.597910928,15,Facebook,317,117,4.34,0.369085174,321,2,Engaged,86.8,43.4,217,50,130.2,30,86.8,20,1302,25/10/2023,09/08/2022,,TRUE,55.3347997,217,434,10/05/2021,,29.93333333,55.3347997,4,0.6
146,30,Male,Middle East,Earrings,6,631,105.1666667,5.356185153,3,Facebook,415.5,215.5,6.31,0.518652226,532,3.333333333,Engaged,126.2,63.1,315.5,50,189.3,30,126.2,20,1893,14/07/2022,24/08/2022,,TRUE,95.47643426,315.5,631,01/07/2022,,0.433333333,95.47643426,6,0.6
147,49,Female,Europe,Ring,1,320,320,5.626858983,23,Facebook,260,60,3.2,0.230769231,111,1,Standard,64,32,160,50,96,30,64,20,960,07/08/2023,30/05/2022,,TRUE,117.4786302,160,320,17/11/2020,,33.1,117.4786302,1,0.6
148,56,Other,Middle East,Earrings,8,734,91.75,3.776214533,2,Facebook,467,267,7.34,0.571734475,542,3.666666667,Engaged,146.8,73.4,367,50,220.2,30,146.8,20,2202,21/05/2023,08/05/2022,,TRUE,117.7531614,367,734,01/10/2021,,19.9,117.7531614,8,0.6
149,49,Male,Asia,Earrings,7,1869,267,6.157379806,1,Instagram,1034.5,834.5,18.69,0.806669889,545,4.666666667,Premium,373.8,186.9,934.5,50,560.7,30,373.8,20,5607,26/11/2022,19/05/2022,,TRUE,87.31226184,934.5,1869,30/11/2021,,12.03333333,87.31226184,7,0.6
150,21,Female,Middle East,Earrings,9,1856,206.2222222,3.926900766,9,LinkedIn,1028,828,18.56,0.805447471,455,4.666666667,Premium,371.2,185.6,928,50,556.8,30,371.2,20,5568,24/01/2024,20/05/2022,,TRUE,144.1691987,928,1856,13/10/2020,,39.93333333,144.1691987,9,0.6
151,47,Male,Europe,Bracelet,3,422,140.6666667,1.353424728,9,Instagram,311,111,4.22,0.356913183,421,2.333333333,Engaged,84.4,42.2,211,50,126.6,30,84.4,20,1266,27/09/2022,20/04/2022,,TRUE,66.73570322,211,422,02/06/2020,,28.23333333,66.73570322,3,0.6
152,54,Female,North America,Bracelet,2,1974,987,3.447987448,23,Instagram,1087,887,19.74,0.81600736,115,2.333333333,Engaged,394.8,197.4,987,50,592.2,30,394.8,20,5922,02/10/2023,07/09/2022,,TRUE,100.0359446,987,1974,28/09/2021,,24.46666667,100.0359446,2,0.6
153,40,Other,Middle East,Ring,1,102,102,1.057411391,7,Instagram,151,-49,1.02,-0.324503311,411,2,Engaged,20.4,10.2,51,50,30.6,30,20.4,20,306,15/05/2022,10/04/2022,,TRUE,119.0883977,51,102,23/12/2020,,16.93333333,119.0883977,1,0.6
154,56,Other,Middle East,Ring,3,1817,605.6666667,9.805193084,3,Instagram,1008.5,808.5,18.17,0.801685672,525,4,Premium,363.4,181.7,908.5,50,545.1,30,363.4,20,5451,16/09/2023,25/05/2022,,TRUE,119.7135806,908.5,1817,11/06/2021,,27.56666667,119.7135806,3,0.6
155,62,Male,Europe,Bracelet,5,305,61,9.691724888,18,Instagram,252.5,52.5,3.05,0.207920792,231,2,Engaged,61,30.5,152.5,50,91.5,30,61,20,915,16/09/2022,19/07/2022,,TRUE,114.8638957,152.5,305,05/04/2021,,17.63333333,114.8638957,5,0.6
156,32,Female,Europe,Necklace,2,1955,977.5,4.556397677,11,Facebook,1077.5,877.5,19.55,0.814385151,415,3.333333333,Engaged,391,195.5,977.5,50,586.5,30,391,20,5865,08/03/2024,05/09/2022,,TRUE,77.52882135,977.5,1955,07/05/2022,,22.36666667,77.52882135,2,0.6
157,60,Male,Middle East,Bracelet,3,139,46.33333333,7.555337689,7,Facebook,169.5,-30.5,1.39,-0.179941003,421,2.333333333,Engaged,27.8,13.9,69.5,50,41.7,30,27.8,20,417,08/12/2022,08/07/2022,19/10/2023,FALSE,65.62065687,69.5,139,12/12/2021,19/10/2023,12.03333333,65.62065687,3,0.6
158,46,Male,Asia,Earrings,4,158,39.5,4.112254886,9,LinkedIn,179,-21,1.58,-0.117318436,421,2.333333333,Engaged,31.6,15.8,79,50,47.4,30,31.6,20,474,04/07/2022,28/07/2022,,TRUE,113.5940327,79,158,04/05/2022,,2.033333333,113.5940327,4,0.6
159,53,Female,Middle East,Bracelet,7,1050,150,7.039838414,1,Instagram,625,425,10.5,0.68,543,4,Premium,210,105,525,50,315,30,210,20,3150,08/11/2023,20/09/2022,,TRUE,109.9302116,525,1050,20/03/2022,,19.93333333,109.9302116,7,0.6
160,30,Female,Europe,Earrings,3,673,224.3333333,8.248870387,14,LinkedIn,436.5,236.5,6.73,0.541809851,322,2.333333333,Engaged,134.6,67.3,336.5,50,201.9,30,134.6,20,2019,20/02/2024,05/06/2022,,TRUE,67.93560103,336.5,673,04/07/2020,,44.2,67.93560103,3,0.6
161,49,Female,North America,Ring,9,743,82.55555556,9.520806202,20,Facebook,471.5,271.5,7.43,0.575821845,252,3,Engaged,148.6,74.3,371.5,50,222.9,30,148.6,20,2229,18/10/2023,10/04/2022,,TRUE,120.5139146,371.5,743,21/11/2021,,23.2,120.5139146,9,0.6
162,24,Other,North America,Necklace,8,1630,203.75,4.601910483,6,Facebook,915,715,16.3,0.781420765,545,4.666666667,Premium,326,163,815,50,489,30,326,20,4890,04/11/2023,11/06/2022,,TRUE,95.51719917,815,1630,27/12/2021,,22.56666667,95.51719917,8,0.6
163,39,Male,Asia,Ring,4,1695,423.75,8.049681847,7,Facebook,947.5,747.5,16.95,0.788918206,425,3.666666667,Engaged,339,169.5,847.5,50,508.5,30,339,20,5085,15/01/2024,03/06/2022,04/11/2023,FALSE,116.7760592,847.5,1695,15/09/2021,04/11/2023,28.4,116.7760592,4,0.6
164,45,Male,Middle East,Earrings,1,942,942,3.393356056,10,Instagram,571,371,9.42,0.649737303,413,2.666666667,Engaged,188.4,94.2,471,50,282.6,30,188.4,20,2826,07/05/2022,02/08/2022,,TRUE,133.736708,471,942,23/03/2021,,13.66666667,133.736708,1,0.6
165,19,Other,North America,Earrings,1,1245,1245,9.912990734,7,Instagram,722.5,522.5,12.45,0.723183391,414,3,Engaged,249,124.5,622.5,50,373.5,30,249,20,3735,20/12/2023,24/09/2022,16/02/2023,FALSE,66.97284286,622.5,1245,02/05/2021,16/02/2023,32.06666667,66.97284286,1,0.6
166,59,Female,Middle East,Earrings,1,1602,1602,1.231926389,2,Facebook,901,701,16.02,0.778024417,514,3.333333333,Engaged,320.4,160.2,801,50,480.6,30,320.4,20,4806,17/10/2023,30/08/2022,27/03/2024,FALSE,51.9144868,801,1602,25/05/2022,27/03/2024,17,51.9144868,1,0.6
167,62,Other,Europe,Necklace,1,718,718,6.431759259,4,LinkedIn,459,259,7.18,0.564270153,512,2.666666667,Engaged,143.6,71.8,359,50,215.4,30,143.6,20,2154,15/03/2023,05/09/2022,,TRUE,127.9102586,359,718,01/12/2021,,15.63333333,127.9102586,1,0.6
168,23,Other,North America,Bracelet,8,195,24.375,6.935553835,21,LinkedIn,197.5,-2.5,1.95,-0.012658228,141,2,Engaged,39,19.5,97.5,50,58.5,30,39,20,585,06/03/2023,01/10/2022,01/04/2024,FALSE,110.9697425,97.5,195,14/10/2021,01/04/2024,16.93333333,110.9697425,8,0.6
169,45,Other,Asia,Ring,3,1982,660.6666667,7.192410014,17,Facebook,1091,891,19.82,0.816681943,225,3,Engaged,396.4,198.2,991,50,594.6,30,396.4,20,5946,09/01/2024,01/06/2022,,TRUE,119.963957,991,1982,01/12/2020,,37.8,119.963957,3,0.6
170,45,Male,Europe,Ring,6,1537,256.1666667,2.083488209,1,LinkedIn,868.5,668.5,15.37,0.769717904,534,4,Premium,307.4,153.7,768.5,50,461.1,30,307.4,20,4611,28/08/2023,24/08/2022,19/04/2023,FALSE,133.8154975,768.5,1537,20/05/2021,19/04/2023,27.66666667,133.8154975,6,0.6
171,61,Other,Asia,Bracelet,3,1358,452.6666667,9.446768051,10,Facebook,779,579,13.58,0.743260591,424,3.333333333,Engaged,271.6,135.8,679,50,407.4,30,271.6,20,4074,23/03/2023,06/10/2022,,TRUE,130.2810935,679,1358,08/05/2021,,22.8,130.2810935,3,0.6
172,61,Male,Europe,Ring,5,997,199.4,2.630649511,19,LinkedIn,598.5,398.5,9.97,0.665831245,233,2.666666667,Engaged,199.4,99.7,498.5,50,299.1,30,199.4,20,2991,26/07/2023,05/06/2022,,TRUE,146.0920147,498.5,997,08/09/2020,,35.03333333,146.0920147,5,0.6
173,37,Male,North America,Necklace,7,1185,169.2857143,6.604780629,15,Facebook,692.5,492.5,11.85,0.711191336,343,3.333333333,Engaged,237,118.5,592.5,50,355.5,30,237,20,3555,26/11/2022,04/08/2022,,TRUE,103.5935079,592.5,1185,03/05/2021,,19.06666667,103.5935079,7,0.6
174,47,Male,Asia,Ring,2,1379,689.5,3.004084712,10,LinkedIn,789.5,589.5,13.79,0.746675111,414,3,Engaged,275.8,137.9,689.5,50,413.7,30,275.8,20,4137,16/10/2022,10/09/2022,,TRUE,98.84956327,689.5,1379,16/11/2021,,11.13333333,98.84956327,2,0.6
175,28,Female,Asia,Earrings,6,660,110,3.764947753,19,Instagram,430,230,6.6,0.534883721,232,2.333333333,Engaged,132,66,330,50,198,30,132,20,1980,20/11/2022,25/09/2022,,TRUE,90.18871999,330,660,08/03/2021,,20.73333333,90.18871999,6,0.6
176,45,Male,Europe,Bracelet,6,1004,167.3333333,5.918126876,12,Facebook,602,402,10.04,0.667774086,333,3,Engaged,200.8,100.4,502,50,301.2,30,200.8,20,3012,29/04/2023,14/05/2022,,TRUE,65.36910428,502,1004,18/11/2021,,17.56666667,65.36910428,6,0.6
177,42,Male,Asia,Necklace,3,447,149,4.754740767,24,Facebook,323.5,123.5,4.47,0.381761978,121,1.333333333,Standard,89.4,44.7,223.5,50,134.1,30,89.4,20,1341,21/04/2023,11/06/2022,12/03/2023,FALSE,107.2607233,223.5,447,15/01/2022,12/03/2023,15.36666667,107.2607233,3,0.6
178,56,Female,Europe,Bracelet,6,770,128.3333333,2.442030409,16,LinkedIn,485,285,7.7,0.587628866,332,2.666666667,Engaged,154,77,385,50,231,30,154,20,2310,17/01/2023,04/05/2022,,TRUE,77.70125243,385,770,03/04/2021,,21.8,77.70125243,6,0.6
